sex,age,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,is_recid,is_violent_recid,type_of_assessment,decile_score,score_text,v_type_of_assessment,v_decile_score,v_score_text,priors_count,event
Female,65,Caucasian,0,1,0,0,0,0,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,0,0
Female,34,Hispanic,0,3,0,0,1,0,0,Risk of Recidivism,3,Low,Risk of Violence,1,Low,1,0
Male,24,Caucasian,0,10,0,2,6,0,0,Risk of Recidivism,10,High,Risk of Violence,5,Medium,6,0
Male,24,Caucasian,0,10,0,2,6,0,0,Risk of Recidivism,10,High,Risk of Violence,5,Medium,6,0
Female,27,African-American,0,4,0,0,0,0,0,Risk of Recidivism,4,Low,Risk of Violence,3,Low,0,0
Male,46,African-American,0,2,0,0,0,0,0,Risk of Recidivism,2,Low,Risk of Violence,1,Low,0,0
Male,26,Other,0,2,0,0,3,0,0,Risk of Recidivism,2,Low,Risk of Violence,3,Low,3,0
Male,20,African-American,0,4,0,0,0,1,0,Risk of Recidivism,4,Low,Risk of Violence,6,Medium,0,0
Male,20,African-American,0,4,0,0,0,1,0,Risk of Recidivism,4,Low,Risk of Violence,6,Medium,0,0
Male,24,Caucasian,0,6,0,0,0,-1,0,Risk of Recidivism,6,Medium,Risk of Violence,6,Medium,0,0
Male,29,African-American,0,10,0,0,16,1,0,Risk of Recidivism,10,High,Risk of Violence,9,High,16,0
Male,29,African-American,0,10,0,0,16,1,0,Risk of Recidivism,10,High,Risk of Violence,9,High,16,0
Male,29,African-American,0,10,0,0,16,1,0,Risk of Recidivism,10,High,Risk of Violence,9,High,16,0
Male,29,African-American,0,10,0,0,16,1,0,Risk of Recidivism,10,High,Risk of Violence,9,High,16,0
Female,39,African-American,0,2,0,0,0,0,0,Risk of Recidivism,2,Low,Risk of Violence,1,Low,0,0
Male,25,Caucasian,0,9,0,0,0,-1,0,Risk of Recidivism,9,High,Risk of Violence,5,Medium,0,0
Male,25,Caucasian,0,9,0,0,0,-1,0,Risk of Recidivism,9,High,Risk of Violence,5,Medium,0,0
Male,25,Caucasian,0,9,0,0,0,-1,0,Risk of Recidivism,9,High,Risk of Violence,5,Medium,0,0
Male,29,African-American,0,3,0,0,7,1,0,Risk of Recidivism,3,Low,Risk of Violence,2,Low,7,0
Male,29,African-American,0,3,0,0,7,1,0,Risk of Recidivism,3,Low,Risk of Violence,2,Low,7,0
Female,56,Caucasian,0,1,0,0,3,0,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,3,0
Male,43,Caucasian,0,2,0,0,3,0,0,Risk of Recidivism,2,Low,Risk of Violence,2,Low,3,0
Male,21,African-American,0,4,0,0,0,0,0,Risk of Recidivism,4,Low,Risk of Violence,7,Medium,0,0
Female,26,African-American,0,6,0,0,7,0,0,Risk of Recidivism,6,Medium,Risk of Violence,4,Low,7,0
Male,40,African-American,0,10,0,0,0,1,1,Risk of Recidivism,10,High,Risk of Violence,9,High,0,1
Male,22,African-American,0,9,0,0,2,1,1,Risk of Recidivism,9,High,Risk of Violence,8,High,2,0
Male,22,African-American,0,9,0,0,2,1,1,Risk of Recidivism,9,High,Risk of Violence,8,High,2,1
Female,55,African-American,0,8,0,0,1,0,0,Risk of Recidivism,8,High,Risk of Violence,4,Low,1,0
Male,39,Caucasian,0,1,0,0,0,0,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,0,0
Male,22,African-American,0,8,1,0,1,1,0,Risk of Recidivism,8,High,Risk of Violence,10,High,1,0
Male,22,African-American,0,8,1,0,1,1,0,Risk of Recidivism,8,High,Risk of Violence,10,High,1,0
Male,22,African-American,0,8,1,0,1,1,0,Risk of Recidivism,8,High,Risk of Violence,10,High,1,0
Male,31,African-American,0,10,0,0,7,0,0,Risk of Recidivism,10,High,Risk of Violence,8,High,7,0
Male,31,African-American,0,10,0,0,7,0,0,Risk of Recidivism,10,High,Risk of Violence,8,High,7,0
Female,27,Other,0,6,0,0,5,1,0,Risk of Recidivism,6,Medium,Risk of Violence,4,Low,5,0
Female,27,Other,0,6,0,0,5,1,0,Risk of Recidivism,6,Medium,Risk of Violence,4,Low,5,0
Female,21,African-American,0,7,0,0,0,-1,0,Risk of Recidivism,7,Medium,Risk of Violence,6,Medium,0,0
Male,36,Caucasian,0,2,0,0,1,0,0,Risk of Recidivism,2,Low,Risk of Violence,1,Low,1,0
Male,30,African-American,0,1,0,0,0,0,0,Risk of Recidivism,1,Low,Risk of Violence,2,Low,0,0
Male,56,Caucasian,0,4,0,0,17,1,1,Risk of Recidivism,4,Low,Risk of Violence,4,Low,17,1
Male,29,African-American,0,1,0,0,1,0,0,Risk of Recidivism,1,Low,Risk of Violence,2,Low,1,0
Male,36,African-American,0,6,0,0,0,0,0,Risk of Recidivism,6,Medium,Risk of Violence,5,Medium,0,0
Male,38,African-American,0,7,0,0,5,0,0,Risk of Recidivism,7,Medium,Risk of Violence,7,Medium,5,0
Male,23,Caucasian,0,7,0,0,0,-1,0,Risk of Recidivism,7,Medium,Risk of Violence,7,Medium,0,0
Male,23,Caucasian,0,7,0,0,0,-1,0,Risk of Recidivism,7,Medium,Risk of Violence,7,Medium,0,0
Male,23,Caucasian,0,7,0,0,0,-1,0,Risk of Recidivism,7,Medium,Risk of Violence,7,Medium,0,0
Male,36,Caucasian,0,4,0,0,5,0,0,Risk of Recidivism,4,Low,Risk of Violence,2,Low,5,0
Male,32,African-American,0,1,0,0,0,0,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,0,0
Male,28,Caucasian,0,5,0,0,0,-1,0,Risk of Recidivism,5,Medium,Risk of Violence,3,Low,0,0
Female,34,African-American,0,9,0,0,5,1,0,Risk of Recidivism,9,High,Risk of Violence,2,Low,5,0
Male,24,African-American,1,9,0,0,2,0,0,Risk of Recidivism,9,High,Risk of Violence,9,High,2,0
Male,52,Caucasian,0,1,0,0,0,-1,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,0,0
Male,23,Other,0,3,0,0,0,1,0,Risk of Recidivism,3,Low,Risk of Violence,4,Low,0,0
Male,23,Other,0,3,0,0,0,1,0,Risk of Recidivism,3,Low,Risk of Violence,4,Low,0,0
Male,33,African-American,0,1,0,0,1,0,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,1,0
Male,33,African-American,0,2,0,0,1,0,0,Risk of Recidivism,2,Low,Risk of Violence,1,Low,1,0
Male,33,African-American,0,2,0,0,1,0,0,Risk of Recidivism,2,Low,Risk of Violence,1,Low,1,0
Male,52,Caucasian,0,1,0,0,0,0,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,0,0
Male,20,Caucasian,0,10,1,1,1,1,0,Risk of Recidivism,10,High,Risk of Violence,10,High,1,0
Male,20,Caucasian,0,10,1,1,1,1,0,Risk of Recidivism,10,High,Risk of Violence,10,High,1,0
Male,20,Caucasian,0,10,1,1,1,1,0,Risk of Recidivism,10,High,Risk of Violence,10,High,1,0
Female,32,Hispanic,0,1,0,0,0,-1,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,0,0
Male,38,African-American,0,4,0,0,5,0,0,Risk of Recidivism,4,Low,Risk of Violence,2,Low,5,0
Male,46,Caucasian,0,1,0,0,0,0,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,0,0
Male,27,African-American,0,4,0,0,0,1,0,Risk of Recidivism,4,Low,Risk of Violence,4,Low,0,0
Female,20,African-American,0,8,0,0,0,0,0,Risk of Recidivism,8,High,Risk of Violence,7,Medium,0,0
Male,21,Caucasian,0,9,1,0,6,0,0,Risk of Recidivism,9,High,Risk of Violence,9,High,6,0
Male,25,African-American,0,8,2,0,6,0,0,Risk of Recidivism,8,High,Risk of Violence,5,Medium,6,0
Male,20,African-American,0,3,0,0,2,1,1,Risk of Recidivism,3,Low,Risk of Violence,5,Medium,2,0
Male,20,African-American,0,3,0,0,2,1,1,Risk of Recidivism,3,Low,Risk of Violence,5,Medium,2,1
Male,36,African-American,0,6,0,0,10,0,0,Risk of Recidivism,6,Medium,Risk of Violence,3,Low,10,0
Female,51,African-American,0,1,0,0,1,0,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,1,0
Male,23,African-American,0,6,0,0,2,0,0,Risk of Recidivism,6,Medium,Risk of Violence,6,Medium,2,0
Male,23,African-American,0,6,0,0,2,0,0,Risk of Recidivism,6,Medium,Risk of Violence,6,Medium,2,0
Male,23,African-American,0,6,0,0,2,0,0,Risk of Recidivism,6,Medium,Risk of Violence,6,Medium,2,0
Female,29,Caucasian,0,2,0,0,1,1,0,Risk of Recidivism,2,Low,Risk of Violence,2,Low,1,0
Female,29,Caucasian,0,2,0,0,1,1,0,Risk of Recidivism,2,Low,Risk of Violence,2,Low,1,0
Female,29,Caucasian,0,2,0,0,1,1,0,Risk of Recidivism,2,Low,Risk of Violence,2,Low,1,0
Female,47,African-American,0,2,0,0,3,0,0,Risk of Recidivism,2,Low,Risk of Violence,1,Low,3,0
Female,35,African-American,0,2,0,0,7,1,0,Risk of Recidivism,2,Low,Risk of Violence,1,Low,7,0
Female,35,African-American,0,2,0,0,7,1,0,Risk of Recidivism,2,Low,Risk of Violence,1,Low,7,0
Female,35,African-American,0,2,0,0,7,1,0,Risk of Recidivism,2,Low,Risk of Violence,1,Low,7,0
Male,37,Caucasian,0,1,0,0,1,1,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,1,0
Male,63,Caucasian,0,1,0,0,0,0,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,0,0
Male,27,African-American,0,6,0,0,2,0,0,Risk of Recidivism,6,Medium,Risk of Violence,4,Low,2,0
Male,27,African-American,0,4,0,0,1,1,1,Risk of Recidivism,4,Low,Risk of Violence,5,Medium,1,0
Male,27,African-American,0,4,0,0,1,1,1,Risk of Recidivism,4,Low,Risk of Violence,5,Medium,1,1
Male,27,African-American,0,5,0,0,0,0,0,Risk of Recidivism,5,Medium,Risk of Violence,4,Low,0,0
Male,27,African-American,0,5,0,0,0,0,0,Risk of Recidivism,5,Medium,Risk of Violence,4,Low,0,0
Male,24,African-American,0,6,0,0,2,1,0,Risk of Recidivism,6,Medium,Risk of Violence,5,Medium,2,0
Male,24,African-American,0,6,0,0,2,1,0,Risk of Recidivism,6,Medium,Risk of Violence,5,Medium,2,0
Male,24,African-American,0,6,0,0,2,1,0,Risk of Recidivism,6,Medium,Risk of Violence,5,Medium,2,0
Male,41,African-American,4,8,0,0,17,0,0,Risk of Recidivism,8,High,Risk of Violence,3,Low,17,0
Male,50,African-American,0,9,0,0,0,-1,0,Risk of Recidivism,9,High,Risk of Violence,4,Low,0,0
Male,30,Hispanic,0,2,0,0,1,1,0,Risk of Recidivism,2,Low,Risk of Violence,2,Low,1,0
Male,30,Hispanic,0,2,0,0,1,1,0,Risk of Recidivism,2,Low,Risk of Violence,2,Low,1,0
Male,32,African-American,0,8,1,0,13,1,0,Risk of Recidivism,8,High,Risk of Violence,9,High,13,0
Male,32,African-American,0,8,1,0,13,1,0,Risk of Recidivism,8,High,Risk of Violence,9,High,13,0
Male,32,African-American,0,8,1,0,13,1,0,Risk of Recidivism,8,High,Risk of Violence,9,High,13,0
Male,32,African-American,0,8,1,0,13,1,0,Risk of Recidivism,8,High,Risk of Violence,9,High,13,0
Male,43,Caucasian,0,8,0,0,2,0,0,Risk of Recidivism,8,High,Risk of Violence,5,Medium,2,0
Male,26,Caucasian,0,2,0,0,0,0,0,Risk of Recidivism,2,Low,Risk of Violence,2,Low,0,0
Male,25,Caucasian,0,10,0,0,4,1,0,Risk of Recidivism,10,High,Risk of Violence,9,High,4,0
Male,25,Caucasian,0,10,0,0,4,1,0,Risk of Recidivism,10,High,Risk of Violence,9,High,4,0
Male,48,Hispanic,0,1,0,0,2,0,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,2,0
Male,24,African-American,2,9,1,0,10,0,0,Risk of Recidivism,9,High,Risk of Violence,5,Medium,10,0
Male,27,African-American,0,1,0,0,0,0,0,Risk of Recidivism,1,Low,Risk of Violence,2,Low,0,0
Male,27,African-American,0,1,0,0,0,0,0,Risk of Recidivism,1,Low,Risk of Violence,2,Low,0,0
Male,27,African-American,0,1,0,0,0,0,0,Risk of Recidivism,1,Low,Risk of Violence,2,Low,0,0
Male,22,African-American,0,6,0,0,1,0,0,Risk of Recidivism,6,Medium,Risk of Violence,6,Medium,1,0
Female,48,African-American,0,5,0,0,0,0,0,Risk of Recidivism,5,Medium,Risk of Violence,3,Low,0,0
Female,26,African-American,0,4,0,0,1,0,0,Risk of Recidivism,4,Low,Risk of Violence,5,Medium,1,0
Male,58,Other,0,1,0,0,0,0,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,0,0
Male,23,Caucasian,0,5,0,2,1,1,0,Risk of Recidivism,5,Medium,Risk of Violence,6,Medium,1,0
Male,23,Caucasian,0,5,0,2,1,1,0,Risk of Recidivism,5,Medium,Risk of Violence,6,Medium,1,0
Male,23,Caucasian,0,5,0,2,1,1,0,Risk of Recidivism,5,Medium,Risk of Violence,6,Medium,1,0
Male,22,Caucasian,0,4,1,1,3,1,0,Risk of Recidivism,4,Low,Risk of Violence,5,Medium,3,0
Male,22,Caucasian,0,4,1,1,3,1,0,Risk of Recidivism,4,Low,Risk of Violence,5,Medium,3,0
Female,51,African-American,0,1,0,0,4,0,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,4,0
Male,41,African-American,0,1,0,0,0,0,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,0,0
Male,41,African-American,0,1,0,0,0,0,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,0,0
Male,21,African-American,0,7,0,0,0,0,0,Risk of Recidivism,7,Medium,Risk of Violence,7,Medium,0,0
Male,32,African-American,0,7,0,0,1,0,0,Risk of Recidivism,7,Medium,Risk of Violence,9,High,1,0
Male,33,Caucasian,0,3,0,0,3,0,0,Risk of Recidivism,3,Low,Risk of Violence,3,Low,3,0
Male,33,Caucasian,0,3,0,0,3,0,0,Risk of Recidivism,3,Low,Risk of Violence,3,Low,3,0
Male,26,Other,0,2,0,0,0,0,0,Risk of Recidivism,2,Low,Risk of Violence,3,Low,0,0
Female,39,African-American,0,6,0,0,3,0,0,Risk of Recidivism,6,Medium,Risk of Violence,2,Low,3,0
Female,39,African-American,0,6,0,0,3,0,0,Risk of Recidivism,6,Medium,Risk of Violence,2,Low,3,0
Female,48,Other,0,1,0,0,0,0,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,0,0
Female,22,African-American,0,3,0,0,0,0,0,Risk of Recidivism,3,Low,Risk of Violence,4,Low,0,0
Male,49,Caucasian,0,7,0,0,6,0,0,Risk of Recidivism,7,Medium,Risk of Violence,1,Low,6,0
Male,49,Caucasian,0,7,0,0,6,0,0,Risk of Recidivism,7,Medium,Risk of Violence,1,Low,6,0
Male,60,Caucasian,0,5,0,0,13,0,0,Risk of Recidivism,5,Medium,Risk of Violence,5,Medium,13,0
Male,60,Caucasian,0,5,0,0,13,0,0,Risk of Recidivism,5,Medium,Risk of Violence,5,Medium,13,0
Male,46,Caucasian,0,1,0,0,0,0,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,0,0
Male,56,Hispanic,0,8,0,0,2,0,0,Risk of Recidivism,8,High,Risk of Violence,5,Medium,2,0
Female,42,African-American,0,1,0,0,0,0,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,0,0
Male,22,African-American,0,7,0,0,1,1,0,Risk of Recidivism,7,Medium,Risk of Violence,4,Low,1,0
Male,22,African-American,0,7,0,0,1,1,0,Risk of Recidivism,7,Medium,Risk of Violence,4,Low,1,0
Male,22,African-American,0,7,0,0,1,1,0,Risk of Recidivism,7,Medium,Risk of Violence,4,Low,1,0
Male,22,African-American,0,7,0,0,1,1,0,Risk of Recidivism,7,Medium,Risk of Violence,4,Low,1,0
Male,46,Caucasian,0,1,0,0,1,0,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,1,0
Male,33,Other,0,8,1,0,7,1,1,Risk of Recidivism,8,High,Risk of Violence,3,Low,7,1
Male,36,African-American,0,4,0,0,2,1,0,Risk of Recidivism,4,Low,Risk of Violence,1,Low,2,0
Male,36,African-American,0,4,0,0,2,1,0,Risk of Recidivism,4,Low,Risk of Violence,1,Low,2,0
Male,36,African-American,0,4,0,0,2,1,0,Risk of Recidivism,4,Low,Risk of Violence,1,Low,2,0
Male,20,Native American,0,9,1,0,1,1,1,Risk of Recidivism,9,High,Risk of Violence,9,High,1,1
Male,32,Caucasian,0,3,0,0,0,0,0,Risk of Recidivism,3,Low,Risk of Violence,3,Low,0,0
Male,28,African-American,0,8,0,0,0,0,0,Risk of Recidivism,8,High,Risk of Violence,8,High,0,0
Male,28,African-American,0,8,0,0,0,0,0,Risk of Recidivism,8,High,Risk of Violence,8,High,0,0
Male,38,African-American,0,4,0,0,17,1,0,Risk of Recidivism,4,Low,Risk of Violence,1,Low,17,0
Male,38,African-American,0,4,0,0,17,1,0,Risk of Recidivism,4,Low,Risk of Violence,1,Low,17,0
Female,48,Caucasian,0,4,0,0,4,0,0,Risk of Recidivism,4,Low,Risk of Violence,1,Low,4,0
Female,48,Caucasian,0,4,0,0,4,0,0,Risk of Recidivism,4,Low,Risk of Violence,1,Low,4,0
Female,48,Caucasian,0,4,0,0,4,0,0,Risk of Recidivism,4,Low,Risk of Violence,1,Low,4,0
Female,48,Caucasian,0,4,0,0,4,0,0,Risk of Recidivism,4,Low,Risk of Violence,1,Low,4,0
Male,25,African-American,0,2,0,0,0,-1,0,Risk of Recidivism,2,Low,Risk of Violence,3,Low,0,0
Male,64,Hispanic,0,1,0,0,1,0,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,1,0
Male,22,African-American,0,3,0,0,1,0,0,Risk of Recidivism,3,Low,Risk of Violence,5,Medium,1,0
Male,22,African-American,0,3,0,0,1,0,0,Risk of Recidivism,3,Low,Risk of Violence,5,Medium,1,0
Male,22,African-American,0,3,0,0,1,0,0,Risk of Recidivism,3,Low,Risk of Violence,5,Medium,1,0
Male,22,African-American,0,5,0,0,1,1,0,Risk of Recidivism,5,Medium,Risk of Violence,5,Medium,1,0
Male,22,African-American,0,5,0,0,1,1,0,Risk of Recidivism,5,Medium,Risk of Violence,5,Medium,1,0
Male,69,Caucasian,0,1,0,0,0,1,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,0,0
Male,69,Caucasian,0,1,0,0,0,1,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,0,0
Male,69,Caucasian,0,1,0,0,0,1,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,0,0
Male,26,African-American,0,4,0,0,2,0,0,Risk of Recidivism,4,Low,Risk of Violence,4,Low,2,0
Female,27,African-American,0,6,0,0,1,1,0,Risk of Recidivism,6,Medium,Risk of Violence,4,Low,1,0
Female,27,African-American,0,6,0,0,1,1,0,Risk of Recidivism,6,Medium,Risk of Violence,4,Low,1,0
Female,30,Caucasian,0,6,0,0,1,0,0,Risk of Recidivism,6,Medium,Risk of Violence,2,Low,1,0
Female,30,Caucasian,0,6,0,0,1,0,0,Risk of Recidivism,6,Medium,Risk of Violence,2,Low,1,0
Male,22,African-American,0,8,0,0,2,1,1,Risk of Recidivism,8,High,Risk of Violence,8,High,2,1
Male,28,Caucasian,0,5,0,0,5,0,0,Risk of Recidivism,5,Medium,Risk of Violence,2,Low,5,0
Male,28,Caucasian,0,5,0,0,5,0,0,Risk of Recidivism,5,Medium,Risk of Violence,2,Low,5,0
Male,28,Caucasian,0,5,0,0,5,0,0,Risk of Recidivism,5,Medium,Risk of Violence,2,Low,5,0
Male,28,Caucasian,0,5,0,0,5,0,0,Risk of Recidivism,5,Medium,Risk of Violence,2,Low,5,0
Male,28,Caucasian,0,5,0,0,5,0,0,Risk of Recidivism,5,Medium,Risk of Violence,2,Low,5,0
Female,43,Caucasian,0,1,0,0,0,0,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,0,0
Male,28,African-American,0,7,0,0,5,0,0,Risk of Recidivism,7,Medium,Risk of Violence,3,Low,5,0
Male,28,African-American,0,7,0,0,5,0,0,Risk of Recidivism,7,Medium,Risk of Violence,3,Low,5,0
Male,28,African-American,0,7,0,0,5,0,0,Risk of Recidivism,7,Medium,Risk of Violence,3,Low,5,0
Male,28,African-American,0,7,0,0,5,0,0,Risk of Recidivism,7,Medium,Risk of Violence,3,Low,5,0
Male,28,African-American,0,7,0,0,5,0,0,Risk of Recidivism,7,Medium,Risk of Violence,3,Low,5,0
Male,28,African-American,0,7,0,0,5,0,0,Risk of Recidivism,7,Medium,Risk of Violence,3,Low,5,0
Female,29,African-American,0,9,0,0,0,-1,0,Risk of Recidivism,9,High,Risk of Violence,5,Medium,0,0
Female,29,African-American,0,9,0,0,0,-1,0,Risk of Recidivism,9,High,Risk of Violence,5,Medium,0,0
Male,49,African-American,0,4,0,0,0,-1,0,Risk of Recidivism,4,Low,Risk of Violence,1,Low,0,0
Male,49,African-American,0,4,0,0,0,-1,0,Risk of Recidivism,4,Low,Risk of Violence,1,Low,0,0
Male,24,Hispanic,0,1,0,0,0,1,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,0,0
Male,24,Hispanic,0,1,0,0,0,1,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,0,0
Male,22,Caucasian,0,4,0,0,2,1,0,Risk of Recidivism,4,Low,Risk of Violence,6,Medium,2,0
Male,22,Caucasian,0,4,0,0,2,1,0,Risk of Recidivism,4,Low,Risk of Violence,6,Medium,2,0
Male,46,Caucasian,0,5,0,0,0,0,0,Risk of Recidivism,5,Medium,Risk of Violence,4,Low,0,0
Female,55,Caucasian,0,1,0,0,0,0,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,0,0
Male,34,Hispanic,0,1,0,0,0,0,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,0,0
Female,27,African-American,0,3,0,0,0,0,0,Risk of Recidivism,3,Low,Risk of Violence,2,Low,0,0
Male,40,African-American,0,9,0,0,3,0,0,Risk of Recidivism,9,High,Risk of Violence,2,Low,3,0
Male,40,African-American,0,9,0,0,3,0,0,Risk of Recidivism,9,High,Risk of Violence,2,Low,3,0
Female,39,African-American,0,2,0,0,0,0,0,Risk of Recidivism,2,Low,Risk of Violence,1,Low,0,0
Male,20,African-American,0,2,0,2,1,0,0,Risk of Recidivism,2,Low,Risk of Violence,6,Medium,1,0
Male,22,African-American,0,7,0,0,1,1,0,Risk of Recidivism,7,Medium,Risk of Violence,7,Medium,1,0
Male,22,African-American,0,7,0,0,1,1,0,Risk of Recidivism,7,Medium,Risk of Violence,7,Medium,1,0
Male,22,African-American,0,7,0,0,1,1,0,Risk of Recidivism,7,Medium,Risk of Violence,7,Medium,1,0
Male,37,Other,0,1,0,0,0,0,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,0,0
Male,29,African-American,0,9,4,1,15,1,1,Risk of Recidivism,9,High,Risk of Violence,7,Medium,15,1
Male,33,Caucasian,0,9,0,0,9,1,0,Risk of Recidivism,9,High,Risk of Violence,5,Medium,9,0
Male,33,Caucasian,0,9,0,0,9,1,0,Risk of Recidivism,9,High,Risk of Violence,5,Medium,9,0
Male,27,African-American,0,2,0,0,3,0,0,Risk of Recidivism,2,Low,Risk of Violence,3,Low,3,0
Male,39,Caucasian,0,1,0,0,1,0,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,1,0
Male,55,Caucasian,0,8,0,0,7,0,0,Risk of Recidivism,8,High,Risk of Violence,10,High,7,0
Male,55,Caucasian,0,8,0,0,7,0,0,Risk of Recidivism,8,High,Risk of Violence,10,High,7,0
Male,22,African-American,0,6,0,0,1,0,0,Risk of Recidivism,6,Medium,Risk of Violence,8,High,1,0
Male,22,African-American,0,6,0,0,1,0,0,Risk of Recidivism,6,Medium,Risk of Violence,8,High,1,0
Male,22,African-American,0,6,0,0,1,0,0,Risk of Recidivism,6,Medium,Risk of Violence,8,High,1,0
Male,55,African-American,0,1,0,0,1,0,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,1,0
Female,43,Caucasian,0,1,0,0,0,1,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,0,0
Female,43,Caucasian,0,1,0,0,0,1,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,0,0
Female,43,Caucasian,0,1,0,0,0,1,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,0,0
Male,21,African-American,0,10,0,3,0,1,1,Risk of Recidivism,10,High,Risk of Violence,9,High,0,0
Male,21,African-American,0,10,0,3,0,1,1,Risk of Recidivism,10,High,Risk of Violence,9,High,0,0
Male,21,African-American,0,10,0,3,0,1,1,Risk of Recidivism,10,High,Risk of Violence,9,High,0,1
Male,45,Caucasian,0,4,0,0,1,0,0,Risk of Recidivism,4,Low,Risk of Violence,2,Low,1,0
Male,19,Caucasian,0,8,0,0,0,0,0,Risk of Recidivism,8,High,Risk of Violence,7,Medium,0,0
Male,25,African-American,0,8,0,0,2,0,0,Risk of Recidivism,8,High,Risk of Violence,5,Medium,2,0
Male,38,African-American,1,4,0,0,6,0,0,Risk of Recidivism,4,Low,Risk of Violence,3,Low,6,0
Male,23,African-American,0,2,0,0,0,0,0,Risk of Recidivism,2,Low,Risk of Violence,4,Low,0,0
Female,28,Caucasian,0,5,0,0,1,0,0,Risk of Recidivism,5,Medium,Risk of Violence,2,Low,1,0
Male,45,Hispanic,0,2,0,0,0,-1,0,Risk of Recidivism,2,Low,Risk of Violence,1,Low,0,0
Male,55,Caucasian,0,1,0,0,0,0,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,0,0
Male,45,Other,0,1,0,0,0,0,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,0,0
Male,24,Caucasian,0,7,0,0,0,-1,0,Risk of Recidivism,7,Medium,Risk of Violence,4,Low,0,0
Male,39,African-American,0,1,0,0,1,1,0,Risk of Recidivism,1,Low,Risk of Violence,2,Low,1,0
Male,70,Caucasian,0,1,0,0,0,0,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,0,0
Male,79,Caucasian,0,1,0,0,1,0,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,1,0
Male,48,Caucasian,0,1,0,0,1,0,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,1,0
Male,46,Other,0,1,0,0,3,0,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,3,0
Male,46,Other,0,1,0,0,3,0,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,3,0
Male,23,Caucasian,1,10,0,1,10,0,0,Risk of Recidivism,10,High,Risk of Violence,7,Medium,10,0
Male,23,Caucasian,1,10,0,1,10,0,0,Risk of Recidivism,10,High,Risk of Violence,7,Medium,10,0
Male,59,Caucasian,0,4,0,0,4,0,0,Risk of Recidivism,4,Low,Risk of Violence,2,Low,4,0
Male,59,Caucasian,0,4,0,0,4,0,0,Risk of Recidivism,4,Low,Risk of Violence,2,Low,4,0
Male,20,Hispanic,0,8,2,1,2,1,0,Risk of Recidivism,8,High,Risk of Violence,8,High,2,0
Male,20,Hispanic,0,8,2,1,2,1,0,Risk of Recidivism,8,High,Risk of Violence,8,High,2,0
Male,20,Hispanic,0,8,2,1,2,1,0,Risk of Recidivism,8,High,Risk of Violence,8,High,2,0
Male,31,African-American,1,8,0,0,5,0,0,Risk of Recidivism,8,High,Risk of Violence,3,Low,5,0
Male,31,African-American,1,8,0,0,5,0,0,Risk of Recidivism,8,High,Risk of Violence,3,Low,5,0
Male,57,Hispanic,0,1,0,0,2,0,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,2,0
Male,57,Hispanic,0,1,0,0,2,0,0,Risk of Recidivism,1,Low,Risk of Violence,1,Low,2,0
